test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
SLR_tests	0.1849643980791522	0.00629243252194071	0.01755257492962411	0.791190594469283	0	0.0866721177432543	0.967099567099567	0.05	sim3	rep3	rd3	pos
EDGER_tests	0.1894353369763206	0.00182149362477231	0.00645802285146547	0.8022851465474417	0	0.03296703296703297	0.9904761904761904	0.05	sim3	rep3	rd3	pos
LIMMA_tests	0.1903460837887067	9.107468123861566e-4	0.01440635866865375	0.7943368107302533	0	0.0703598867771937	0.9952380952380953	0.05	sim3	rep3	rd3	pos
DIMSUM_tests	0.14961086272561683	0.04164596787547607	0.03485676436496109	0.773886405033946	0	0.1889587073608618	0.7822510822510823	0.05	sim3	rep3	rd3	pos
ENRICH2_tests	0.1903460837887067	9.107468123861566e-4	0.10721973836727935	0.7015234310316277	0	0.36032276015581527	0.9952380952380953	0.1	sim3	rep3	rd3	pos
ROSACE_tests	0.19117403543633052	8.279516476237788e-5	0.23753932770326217	0.571203841695645	0	0.5540749324063345	0.9995670995670995	0.1	sim3	rep3	rd3	pos
ROSACENP_tests	0.1909256499420434	3.311806590495115e-4	0.21063089915548933	0.5981122702434177	0	0.5245360824742269	0.9982683982683982	0.1	sim3	rep3	rd3	pos
SLR_tests	0.18844179499917205	0.00281503560192084	0.03808577579069382	0.7706573936082133	0	0.16812865497076024	0.9852813852813852	0.1	sim3	rep3	rd3	pos
EDGER_tests	0.1904288789534691	8.279516476237788e-4	0.01515151515151515	0.793591654247392	0	0.07370116794200565	0.9956709956709956	0.1	sim3	rep3	rd3	pos
LIMMA_tests	0.1904288789534691	8.279516476237788e-4	0.02997184964398079	0.7787713197549263	0	0.1359879789631856	0.9956709956709956	0.1	sim3	rep3	rd3	pos
DIMSUM_tests	0.1642656068885577	0.02699122371253519	0.07310813048517967	0.7356350389137274	0	0.3079874433205441	0.8588744588744589	0.1	sim3	rep3	rd3	pos
ENRICH2_tests	0.17941712204007285	0.00662361318099023	0.04644808743169399	0.767511177347243	0	0.20564516129032265	0.964396973742768	0.005	sim4	rep3	rd3	pos
ROSACE_tests	0.1856267593972512	4.139758238118894e-4	0.05845338632223878	0.7555058784566981	0	0.2394843962008141	0.9977748108589232	0.005	sim4	rep3	rd3	pos
ROSACENP_tests	0.183391289948667	0.00264944527239609	0.05919854280510018	0.7547607219738367	0	0.24402730375426623	0.9857587894971074	0.005	sim4	rep3	rd3	pos
SLR_tests	0.15540652425898327	0.03063421096207981	0.00157310813048517	0.8123861566484517	0	0.0100210970464135	0.8353360035603027	0.005	sim4	rep3	rd3	pos
EDGER_tests	0.17991389302864713	0.00612684219241596	4.967709885742673e-4	0.8134624937903626	0	0.00275355667737494	0.9670672007120604	0.005	sim4	rep3	rd3	pos
LIMMA_tests	0.18272892863056797	0.00331180659049511	0.00314621626097035	0.8108130485179665	0	0.01692650334075723	0.982198486871384	0.005	sim4	rep3	rd3	pos
DIMSUM_tests	0.08155323729094222	0.10448749793012088	0.00198708395429706	0.8119721808246398	0	0.02378592666005946	0.43836226079216734	0.005	sim4	rep3	rd3	pos
ENRICH2_tests	0.18032786885245905	0.00571286636860407	0.05232654412982282	0.7616327206491141	0	0.22491103202846977	0.9692923898531376	0.01	sim4	rep3	rd3	pos
ROSACE_tests	0.1860407352210631	0	0.08387150190428878	0.7300877628746482	0	0.3107361963190184	1	0.01	sim4	rep3	rd3	pos
ROSACENP_tests	0.18388806093724128	0.00215267428382182	0.07890379201854612	0.7350554727603907	0	0.3002520478890989	0.9884290164663996	0.01	sim4	rep3	rd3	pos
SLR_tests	0.1646795827123696	0.02136115250869349	0.00322901142573273	0.8107302533532041	0	0.01923076923076923	0.8851802403204272	0.01	sim4	rep3	rd3	pos
EDGER_tests	0.1814870011591323	0.00455373406193078	9.107468123861566e-4	0.8130485179665508	0	0.0049931911030413	0.9755229194481532	0.01	sim4	rep3	rd3	pos
LIMMA_tests	0.183391289948667	0.00264944527239609	0.00430534856764365	0.8096539162112932	0	0.02293780326422585	0.9857587894971074	0.01	sim4	rep3	rd3	pos
DIMSUM_tests	0.0962079814538831	0.08983275376718	0.00480211955621791	0.809157145222719	0	0.04754098360655737	0.5171339563862928	0.01	sim4	rep3	rd3	pos
ENRICH2_tests	0.18388806093724128	0.00215267428382182	0.08312634542142738	0.7308329193575095	0	0.3113178294573643	0.9884290164663996	0.05	sim4	rep3	rd3	pos
ROSACE_tests	0.1860407352210631	0	0.18140420599436993	0.632555058784567	0	0.49369085173501576	1	0.05	sim4	rep3	rd3	pos
ROSACENP_tests	0.18504719324391455	9.935419771485343e-4	0.1597946679913893	0.6541645967875476	0	0.46338535414165666	0.9946595460614152	0.05	sim4	rep3	rd3	pos
SLR_tests	0.17933432687531048	0.0067064083457526	0.01896009273058453	0.7949991720483524	0	0.095615866388309	0.9639519359145526	0.05	sim4	rep3	rd3	pos
EDGER_tests	0.18430203676105317	0.00173869846000993	0.00695479384003974	0.8070044709388972	0	0.03636363636363636	0.9906542056074766	0.05	sim4	rep3	rd3	pos
LIMMA_tests	0.18471601258486503	0.00132472263619804	0.01937406855439642	0.7945851962245405	0	0.09492900608519272	0.9928793947485536	0.05	sim4	rep3	rd3	pos
DIMSUM_tests	0.13379698625600264	0.05224374896506044	0.03245570458685213	0.7815035601920848	0	0.19521912350597612	0.7191811303960837	0.05	sim4	rep3	rd3	pos
ENRICH2_tests	0.18463321742010264	0.00140751780096042	0.1055638350720318	0.7083954297069052	0	0.3637660485021398	0.9924343569203382	0.1	sim4	rep3	rd3	pos
ROSACE_tests	0.1860407352210631	0	0.2454876635204504	0.5684716012584865	0	0.5688795088257866	1	0.1	sim4	rep3	rd3	pos
ROSACENP_tests	0.18529557873820168	7.451564828614009e-4	0.2184964398079152	0.5954628249710217	0	0.5411113389378717	0.9959946595460614	0.1	sim4	rep3	rd3	pos
SLR_tests	0.18231495280675608	0.003725782414307	0.04073522106308992	0.773224043715847	0	0.1826280623608018	0.9799732977303072	0.1	sim4	rep3	rd3	pos
EDGER_tests	0.1849643980791522	0.00107633714191091	0.01664182811723795	0.797317436661699	0	0.08254620123203285	0.9942145082331998	0.1	sim4	rep3	rd3	pos
LIMMA_tests	0.18512998840867692	9.107468123861566e-4	0.0381685709554562	0.7757906938234808	0	0.17093066370040785	0.9951045838896306	0.1	sim4	rep3	rd3	pos
DIMSUM_tests	0.15002483854942872	0.03601589667163438	0.06665010763371419	0.7473091571452227	0	0.30760412686282	0.8064085447263017	0.1	sim4	rep3	rd3	pos
ENRICH2_tests	0.1642656068885577	0.00612684219241596	0.05000827951647624	0.7795992714025501	0	0.23338485316846988	0.9640427599611272	0.005	sim5	rep3	rd3	pos
ROSACE_tests	0.1702268587514489	1.6559032952475575e-4	0.05845338632223878	0.7711541645967875	0	0.2556118754525706	0.999028182701652	0.005	sim5	rep3	rd3	pos
ROSACENP_tests	0.1684053651266766	0.00198708395429706	0.05828779599271402	0.7713197549263123	0	0.25712198685171656	0.9883381924198252	0.005	sim5	rep3	rd3	pos
SLR_tests	0.14282165921510184	0.02757078986587183	9.107468123861566e-4	0.8286968041066402	0	0.00633640552995391	0.8381924198250729	0.005	sim5	rep3	rd3	pos
EDGER_tests	0.16501076337141912	0.00538168570955456	4.967709885742673e-4	0.829110779930452	0	0.00300150075037518	0.968415937803693	0.005	sim5	rep3	rd3	pos
LIMMA_tests	0.16749461831429044	0.00289783076668322	0.00182149362477231	0.827786057294254	0	0.01075794621026894	0.9829931972789115	0.005	sim5	rep3	rd3	pos
DIMSUM_tests	0.08354032124523927	0.0868521278357344	0.0029806259314456	0.8266269249875807	0	0.03444976076555024	0.4902818270165208	0.005	sim5	rep3	rd3	pos
ENRICH2_tests	0.16550753435999338	0.00488491472098029	0.05853618148700116	0.7710713694320251	0	0.26127124907612714	0.9713313896987368	0.01	sim5	rep3	rd3	pos
ROSACE_tests	0.1702268587514489	1.6559032952475575e-4	0.08022851465474416	0.7493790362642822	0	0.3203305785123967	0.999028182701652	0.01	sim5	rep3	rd3	pos
ROSACENP_tests	0.16906772644477563	0.00132472263619804	0.08014571948998178	0.7494618314290445	0	0.321594684385382	0.9922254616132168	0.01	sim5	rep3	rd3	pos
SLR_tests	0.1508527901970525	0.01953965888392118	0.0022354694485842	0.8273720814704422	0	0.01460248783126013	0.8853255587949466	0.01	sim5	rep3	rd3	pos
EDGER_tests	0.16666666666666666	0.003725782414307	9.107468123861566e-4	0.8286968041066402	0	0.00543478260869565	0.978134110787172	0.01	sim5	rep3	rd3	pos
LIMMA_tests	0.1680741844676271	0.00231826461334658	0.00380857757906938	0.825798973339957	0	0.02215799614643545	0.9863945578231292	0.01	sim5	rep3	rd3	pos
DIMSUM_tests	0.09894022189104155	0.0714522271899321	0.00604404702765358	0.8235635038913728	0	0.05757097791798107	0.5806608357628766	0.01	sim5	rep3	rd3	pos
ENRICH2_tests	0.16782579897333996	0.00256665010763371	0.09049511508527902	0.7391124358337473	0	0.3503205128205128	0.9849368318756074	0.05	sim5	rep3	rd3	pos
ROSACE_tests	0.1703096539162113	8.279516476237788e-5	0.17039244908097367	0.6592151018380527	0	0.5001215066828676	0.999514091350826	0.05	sim5	rep3	rd3	pos
ROSACENP_tests	0.16997847325716178	4.139758238118894e-4	0.1545785726113595	0.6750289783076668	0	0.4762755102040816	0.9975704567541304	0.05	sim5	rep3	rd3	pos
SLR_tests	0.16343765524093393	0.00695479384003974	0.01432356350389137	0.815283987415135	0	0.08057755006986492	0.9591836734693876	0.05	sim5	rep3	rd3	pos
EDGER_tests	0.1687365457857261	0.00165590329524755	0.00612684219241596	0.8234807087266104	0	0.03503787878787878	0.9902818270165208	0.05	sim5	rep3	rd3	pos
LIMMA_tests	0.16906772644477563	0.00132472263619804	0.01424076833912899	0.8153667825798974	0	0.07768744354110207	0.9922254616132168	0.05	sim5	rep3	rd3	pos
DIMSUM_tests	0.13031958933598278	0.04007285974499089	0.03527074018877298	0.7943368107302533	0	0.213	0.7648202137998057	0.05	sim5	rep3	rd3	pos
ENRICH2_tests	0.16898493128001324	0.00140751780096042	0.11558205000827952	0.7140255009107468	0	0.4061681699156241	0.9917395529640428	0.1	sim5	rep3	rd3	pos
ROSACE_tests	0.1703096539162113	8.279516476237788e-5	0.23845007451564829	0.591157476403378	0	0.5833502126797651	0.999514091350826	0.1	sim5	rep3	rd3	pos
ROSACENP_tests	0.17014406358668654	2.4838549428713363e-4	0.2127007782745488	0.6169067726444776	0	0.5555795847750865	0.9985422740524782	0.1	sim5	rep3	rd3	pos
SLR_tests	0.1665838715019043	0.00380857757906938	0.03460837887067395	0.7949991720483524	0	0.1720164609053498	0.977648202137998	0.1	sim5	rep3	rd3	pos
EDGER_tests	0.16906772644477563	0.00132472263619804	0.01324722636198046	0.8163603245570459	0	0.07266121707538602	0.9922254616132168	0.1	sim5	rep3	rd3	pos
LIMMA_tests	0.1695644974333499	8.279516476237788e-4	0.02914389799635701	0.8004636529226693	0	0.14666666666666667	0.9951409135082604	0.1	sim5	rep3	rd3	pos
DIMSUM_tests	0.144394767345587	0.02599768173538665	0.07501241927471436	0.754595131644312	0	0.3418867924528302	0.847424684159378	0.1	sim5	rep3	rd3	pos
ENRICH2_tests	0.17155158138764695	0.00579566153336645	0.04769001490312966	0.7749627421758569	0	0.21752265861027192	0.9673202614379084	0.005	sim6	rep3	rd3	pos
ROSACE_tests	0.17734724292101342	0	0.05439642324888227	0.7682563338301043	0	0.23472668810289388	1	0.005	sim6	rep3	rd3	pos
ROSACENP_tests	0.17610531544957775	0.00124192747143566	0.05754263950985262	0.7651101175691339	0	0.24627923458540044	0.9929971988795518	0.005	sim6	rep3	rd3	pos
SLR_tests	0.15201192250372578	0.02533532041728763	0.00165590329524755	0.820996853783739	0	0.01077586206896551	0.8571428571428572	0.005	sim6	rep3	rd3	pos
EDGER_tests	0.17246232820003313	0.00488491472098029	3.311806590495115e-4	0.8223215764199371	0	0.00191662673694298	0.9724556489262371	0.005	sim6	rep3	rd3	pos
LIMMA_tests	0.17453220731909255	0.00281503560192084	0.00190428878953469	0.8207484682894519	0	0.01079305490380103	0.9841269841269842	0.005	sim6	rep3	rd3	pos
DIMSUM_tests	0.08453386322238782	0.0928133796986256	0.003725782414307	0.8189269746646796	0	0.04221388367729831	0.4766573295985061	0.005	sim6	rep3	rd3	pos
ENRICH2_tests	0.17287630402384502	0.0044709388971684	0.0546448087431694	0.7680079483358172	0	0.24017467248908295	0.9747899159663864	0.01	sim6	rep3	rd3	pos
ROSACE_tests	0.17734724292101342	0	0.0770822983937738	0.7455704586852128	0	0.30296127562642367	1	0.01	sim6	rep3	rd3	pos
ROSACENP_tests	0.1766848816029144	6.62361318099023e-4	0.07617155158138765	0.7464812054975989	0	0.3012442698100851	0.996265172735761	0.01	sim6	rep3	rd3	pos
SLR_tests	0.15971187282662694	0.01763537009438649	0.00289783076668322	0.8197549263123034	0	0.01782077393075356	0.9005602240896359	0.01	sim6	rep3	rd3	pos
EDGER_tests	0.1740354363305183	0.00331180659049511	7.451564828614009e-4	0.8219076005961252	0	0.00426338228327806	0.9813258636788048	0.01	sim6	rep3	rd3	pos
LIMMA_tests	0.17544295413147873	0.00190428878953469	0.00380857757906938	0.8188441794999172	0	0.02124711316397228	0.9892623716153128	0.01	sim6	rep3	rd3	pos
DIMSUM_tests	0.101010101010101	0.0763371419109124	0.0059612518628912	0.8166915052160953	0	0.05572755417956657	0.569561157796452	0.01	sim6	rep3	rd3	pos
ENRICH2_tests	0.17469779764861731	0.00264944527239609	0.08859082629574433	0.7340619307832422	0	0.3364779874213837	0.985060690943044	0.05	sim6	rep3	rd3	pos
ROSACE_tests	0.17734724292101342	0	0.1621129326047359	0.6605398244742507	0	0.4775609756097561	1	0.05	sim6	rep3	rd3	pos
ROSACENP_tests	0.1770988574267263	2.4838549428713363e-4	0.15300546448087432	0.6696472925981123	0	0.4635063957863054	0.9985994397759104	0.05	sim6	rep3	rd3	pos
SLR_tests	0.17155158138764695	0.00579566153336645	0.01556549097532704	0.8070872661036596	0	0.08318584070796461	0.9673202614379084	0.05	sim6	rep3	rd3	pos
EDGER_tests	0.1762709057791025	0.00107633714191091	0.00637522768670309	0.8162775293922835	0	0.03490480507706255	0.9939309056956116	0.05	sim6	rep3	rd3	pos
LIMMA_tests	0.17643649610862724	9.107468123861566e-4	0.01804934591819837	0.8046034111607883	0	0.0928054491272882	0.9948646125116714	0.05	sim6	rep3	rd3	pos
DIMSUM_tests	0.136943202516973	0.04040404040404041	0.03063421096207981	0.7920185461169068	0	0.18280632411067196	0.7721755368814192	0.05	sim6	rep3	rd3	pos
ENRICH2_tests	0.17585692995529062	0.0014903129657228	0.11500248385494288	0.7076502732240437	0	0.39538855678906915	0.9915966386554622	0.1	sim6	rep3	rd3	pos
ROSACE_tests	0.17734724292101342	0	0.2241265110117569	0.5985262460672297	0	0.5582594349350382	1	0.1	sim6	rep3	rd3	pos
ROSACENP_tests	0.17718165259148866	1.6559032952475575e-4	0.20905779102500413	0.6135949660539824	0	0.5412647374062165	0.9990662931839402	0.1	sim6	rep3	rd3	pos
SLR_tests	0.17411823149528066	0.00322901142573273	0.03543633051829773	0.7872164265606889	0	0.1691031212959305	0.9817927170868348	0.1	sim6	rep3	rd3	pos
EDGER_tests	0.17676767676767677	5.795661533366451e-4	0.01506871998675277	0.8075840370922338	0	0.0785498489425982	0.9967320261437908	0.1	sim6	rep3	rd3	pos
LIMMA_tests	0.1768504719324391	4.967709885742673e-4	0.03460837887067395	0.7880443782083126	0	0.16366483946750196	0.9971988795518208	0.1	sim6	rep3	rd3	pos
DIMSUM_tests	0.14994204338466632	0.02740519953634707	0.0677264447756251	0.7549263123033615	0	0.3111449220235831	0.8454715219421102	0.1	sim6	rep3	rd3	pos
ENRICH2_tests	0.1963901308163603	0.00529889054479218	0.04702765358503064	0.7512833250538169	0	0.19319727891156463	0.973727422003284	0.005	sim7	rep3	rd3	pos
ROSACE_tests	0.20144063586686536	2.4838549428713363e-4	0.05356847160125849	0.744742507037589	0	0.2100649350649351	0.998768472906404	0.005	sim7	rep3	rd3	pos
ROSACENP_tests	0.1992051664182812	0.00248385494287133	0.0568802781917536	0.7414307004470939	0	0.22211445198836077	0.9876847290640394	0.005	sim7	rep3	rd3	pos
SLR_tests	0.17345587017718164	0.02823315118397085	0.00190428878953469	0.7964066898493128	0	0.01085930122757318	0.8600164203612479	0.005	sim7	rep3	rd3	pos
EDGER_tests	0.19597615499254845	0.00571286636860407	2.4838549428713363e-4	0.7980625931445604	0	0.00126582278481012	0.9716748768472906	0.005	sim7	rep3	rd3	pos
LIMMA_tests	0.19804603411160787	0.00364298724954462	0.00314621626097035	0.7951647623778771	0	0.01563786008230452	0.9819376026272578	0.005	sim7	rep3	rd3	pos
DIMSUM_tests	0.10523265441298228	0.09645636694817022	0.003725782414307	0.7945851962245405	0	0.03419452887537994	0.5217569786535303	0.005	sim7	rep3	rd3	pos
ENRICH2_tests	0.19730087762874648	0.00438814373240602	0.0546448087431694	0.7436661698956781	0	0.21689122576404865	0.9782430213464696	0.01	sim7	rep3	rd3	pos
ROSACE_tests	0.20152343103162776	1.6559032952475575e-4	0.07459844345090247	0.723712535187945	0	0.2701649175412294	0.9991789819376026	0.01	sim7	rep3	rd3	pos
ROSACENP_tests	0.1998675277363802	0.00182149362477231	0.0729425401556549	0.7253684384831925	0	0.2673748103186646	0.9909688013136289	0.01	sim7	rep3	rd3	pos
SLR_tests	0.18206656731246895	0.01962245404868355	0.00438814373240602	0.7939228349064414	0	0.02353463587921847	0.9027093596059113	0.01	sim7	rep3	rd3	pos
EDGER_tests	0.19779764861732071	0.00389137274383176	9.107468123861566e-4	0.7974002318264614	0	0.00458333333333333	0.9807060755336616	0.01	sim7	rep3	rd3	pos
LIMMA_tests	0.19887398575923165	0.00281503560192084	0.00480211955621791	0.7935088590826296	0	0.02357723577235772	0.9860426929392448	0.01	sim7	rep3	rd3	pos
DIMSUM_tests	0.11997019374068554	0.08171882762046696	0.00703758900480212	0.7912733896340454	0	0.05541069100391135	0.5948275862068965	0.01	sim7	rep3	rd3	pos
ENRICH2_tests	0.19928796158304352	0.00240105977810895	0.08511342937572446	0.7131975492631231	0	0.2992721979621543	0.988095238095238	0.05	sim7	rep3	rd3	pos
ROSACE_tests	0.20168902136115252	0	0.16666666666666666	0.6316443119721808	0	0.4524612272420769	1	0.05	sim7	rep3	rd3	pos
ROSACENP_tests	0.20102666004305347	6.62361318099023e-4	0.14836893525418116	0.6499420433846663	0	0.4246445497630332	0.9967159277504104	0.05	sim7	rep3	rd3	pos
SLR_tests	0.1957277694982613	0.0059612518628912	0.01904288789534691	0.7792680907435006	0	0.08866615265998459	0.9704433497536946	0.05	sim7	rep3	rd3	pos
EDGER_tests	0.20036429872495445	0.00132472263619804	0.00761715515813876	0.7906938234807087	0	0.03662420382165605	0.993431855500821	0.05	sim7	rep3	rd3	pos
LIMMA_tests	0.20077827454876632	9.107468123861566e-4	0.01912568306010929	0.7791852955787382	0	0.08697289156626507	0.9954844006568144	0.05	sim7	rep3	rd3	pos
DIMSUM_tests	0.1605398244742507	0.04114919688690181	0.03469117403543633	0.7636198046034112	0	0.17769296013570823	0.7959770114942529	0.05	sim7	rep3	rd3	pos
ENRICH2_tests	0.20036429872495445	0.00132472263619804	0.10970359331015068	0.6886073853286968	0	0.3538050734312416	0.993431855500821	0.1	sim7	rep3	rd3	pos
ROSACE_tests	0.20168902136115252	0	0.22785229342606392	0.5704586852127835	0	0.5304548959136468	1	0.1	sim7	rep3	rd3	pos
ROSACENP_tests	0.20110945520781587	5.795661533366451e-4	0.20483523762212288	0.5934757410167246	0	0.5045890271262492	0.9971264367816092	0.1	sim7	rep3	rd3	pos
SLR_tests	0.19879119059446929	0.00289783076668322	0.04123199205166418	0.7570789865871833	0	0.17178337357709553	0.985632183908046	0.1	sim7	rep3	rd3	pos
EDGER_tests	0.2009438648782911	7.451564828614009e-4	0.01920847822487166	0.7791025004139758	0	0.08725084618277548	0.9963054187192116	0.1	sim7	rep3	rd3	pos
LIMMA_tests	0.2009438648782911	7.451564828614009e-4	0.03527074018877298	0.7630402384500745	0	0.14931650893796003	0.9963054187192116	0.1	sim7	rep3	rd3	pos
DIMSUM_tests	0.17420102666004306	0.02748799470110945	0.07228017883755589	0.7260307998012916	0	0.2932482364796775	0.8637110016420361	0.1	sim7	rep3	rd3	pos
ENRICH2_tests	0.18372247060771651	0.00579566153336645	0.0467792680907435	0.7637025997681736	0	0.20294540229885055	0.9694189602446484	0.005	sim8	rep3	rd3	pos
ROSACE_tests	0.18926974664679583	2.4838549428713363e-4	0.05406524258983275	0.7564166252690843	0	0.22218441646818649	0.9986893840104848	0.005	sim8	rep3	rd3	pos
ROSACENP_tests	0.18695148203344925	0.00256665010763371	0.05663189269746647	0.7538499751614506	0	0.2324949014276003	0.9864569681083444	0.005	sim8	rep3	rd3	pos
SLR_tests	0.16236131809902302	0.02715681404205994	0.00182149362477231	0.8086603742341447	0	0.01109430156328794	0.8567059851463521	0.005	sim8	rep3	rd3	pos
EDGER_tests	0.18430203676105317	0.0052160953800298	3.311806590495115e-4	0.8101506871998675	0	0.00179372197309417	0.9724770642201834	0.005	sim8	rep3	rd3	pos
LIMMA_tests	0.18546116906772644	0.00405696307335651	0.00281503560192084	0.8076668322569962	0	0.01495162708883025	0.9785932721712538	0.005	sim8	rep3	rd3	pos
DIMSUM_tests	0.09289617486338798	0.096621957277695	0.00314621626097035	0.8073356515979467	0	0.03275862068965517	0.49017038007863695	0.005	sim8	rep3	rd3	pos
